"Plot Title: UM-ARB_Winter22"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 21086709, SEN S/N: 21086709)","Intensity, lum/ft² (LGR S/N: 21086709, SEN S/N: 21086709)","Coupler Attached (LGR S/N: 21086709)","Host Connected (LGR S/N: 21086709)","Stopped (LGR S/N: 21086709)","End Of File (LGR S/N: 21086709)"
1,01/12/22 12:00:00 PM,44.379,0.0,,,,
2,01/12/22 12:30:00 PM,48.871,2.0,,,,
3,01/12/22 01:00:00 PM,50.995,0.0,,,,
4,01/12/22 01:30:00 PM,52.576,15.0,,,,
5,01/12/22 02:00:00 PM,68.763,2048.0,,,,
6,01/12/22 02:30:00 PM,36.914,34.0,,,,
7,01/12/22 03:00:00 PM,36.914,14.0,,,,
8,01/12/22 03:30:00 PM,36.914,8.0,,,,
9,01/12/22 04:00:00 PM,36.914,3.0,,,,
10,01/12/22 04:30:00 PM,36.914,0.0,,,,
11,01/12/22 05:00:00 PM,36.914,0.0,,,,
12,01/12/22 05:30:00 PM,36.914,0.0,,,,
13,01/12/22 06:00:00 PM,36.914,0.0,,,,
14,01/12/22 06:30:00 PM,36.914,0.0,,,,
15,01/12/22 07:00:00 PM,36.914,0.0,,,,
16,01/12/22 07:30:00 PM,36.914,0.0,,,,
17,01/12/22 08:00:00 PM,36.914,0.0,,,,
18,01/12/22 08:30:00 PM,36.914,0.0,,,,
19,01/12/22 09:00:00 PM,36.914,0.0,,,,
20,01/12/22 09:30:00 PM,36.914,0.0,,,,
21,01/12/22 10:00:00 PM,36.914,0.0,,,,
22,01/12/22 10:30:00 PM,36.914,0.0,,,,
23,01/12/22 11:00:00 PM,36.914,0.0,,,,
24,01/12/22 11:30:00 PM,36.723,0.0,,,,
25,01/13/22 12:00:00 AM,36.723,0.0,,,,
26,01/13/22 12:30:00 AM,36.914,0.0,,,,
27,01/13/22 01:00:00 AM,36.914,0.0,,,,
28,01/13/22 01:30:00 AM,36.914,0.0,,,,
29,01/13/22 02:00:00 AM,36.914,0.0,,,,
30,01/13/22 02:30:00 AM,36.914,0.0,,,,
31,01/13/22 03:00:00 AM,36.914,0.0,,,,
32,01/13/22 03:30:00 AM,36.914,0.0,,,,
33,01/13/22 04:00:00 AM,36.914,0.0,,,,
34,01/13/22 04:30:00 AM,36.914,0.0,,,,
35,01/13/22 05:00:00 AM,36.914,0.0,,,,
36,01/13/22 05:30:00 AM,36.723,0.0,,,,
37,01/13/22 06:00:00 AM,36.723,0.0,,,,
38,01/13/22 06:30:00 AM,36.531,0.0,,,,
39,01/13/22 07:00:00 AM,36.531,0.0,,,,
40,01/13/22 07:30:00 AM,36.531,0.0,,,,
41,01/13/22 08:00:00 AM,36.338,6.0,,,,
42,01/13/22 08:30:00 AM,36.338,7.0,,,,
43,01/13/22 09:00:00 AM,36.531,12.0,,,,
44,01/13/22 09:30:00 AM,36.338,12.0,,,,
45,01/13/22 10:00:00 AM,36.338,33.0,,,,
46,01/13/22 10:30:00 AM,36.531,38.0,,,,
47,01/13/22 11:00:00 AM,36.531,36.0,,,,
48,01/13/22 11:30:00 AM,36.531,48.0,,,,
49,01/13/22 12:00:00 PM,36.531,32.0,,,,
50,01/13/22 12:30:00 PM,36.723,50.0,,,,
51,01/13/22 01:00:00 PM,36.531,52.0,,,,
52,01/13/22 01:30:00 PM,36.723,71.0,,,,
53,01/13/22 02:00:00 PM,36.531,63.0,,,,
54,01/13/22 02:30:00 PM,36.723,50.0,,,,
55,01/13/22 03:00:00 PM,36.531,23.0,,,,
56,01/13/22 03:30:00 PM,36.531,14.0,,,,
57,01/13/22 04:00:00 PM,36.531,6.0,,,,
58,01/13/22 04:30:00 PM,36.723,0.0,,,,
59,01/13/22 05:00:00 PM,36.723,0.0,,,,
60,01/13/22 05:30:00 PM,36.914,0.0,,,,
61,01/13/22 06:00:00 PM,37.107,0.0,,,,
62,01/13/22 06:30:00 PM,36.531,0.0,,,,
63,01/13/22 07:00:00 PM,36.531,0.0,,,,
64,01/13/22 07:30:00 PM,36.723,0.0,,,,
65,01/13/22 08:00:00 PM,36.531,0.0,,,,
66,01/13/22 08:30:00 PM,36.723,0.0,,,,
67,01/13/22 09:00:00 PM,36.531,0.0,,,,
68,01/13/22 09:30:00 PM,36.531,0.0,,,,
69,01/13/22 10:00:00 PM,36.531,0.0,,,,
70,01/13/22 10:30:00 PM,36.723,0.0,,,,
71,01/13/22 11:00:00 PM,37.107,0.0,,,,
72,01/13/22 11:30:00 PM,36.914,0.0,,,,
73,01/14/22 12:00:00 AM,36.914,0.0,,,,
74,01/14/22 12:30:00 AM,36.723,0.0,,,,
75,01/14/22 01:00:00 AM,36.914,0.0,,,,
76,01/14/22 01:30:00 AM,36.914,0.0,,,,
77,01/14/22 02:00:00 AM,36.723,0.0,,,,
78,01/14/22 02:30:00 AM,36.914,0.0,,,,
79,01/14/22 03:00:00 AM,36.723,0.0,,,,
80,01/14/22 03:30:00 AM,36.723,0.0,,,,
81,01/14/22 04:00:00 AM,36.531,0.0,,,,
82,01/14/22 04:30:00 AM,36.531,0.0,,,,
83,01/14/22 05:00:00 AM,36.723,0.0,,,,
84,01/14/22 05:30:00 AM,36.723,0.0,,,,
85,01/14/22 06:00:00 AM,36.723,0.0,,,,
86,01/14/22 06:30:00 AM,36.723,0.0,,,,
87,01/14/22 07:00:00 AM,36.723,0.0,,,,
88,01/14/22 07:30:00 AM,36.723,0.0,,,,
89,01/14/22 08:00:00 AM,36.531,2.0,,,,
90,01/14/22 08:30:00 AM,36.531,8.0,,,,
91,01/14/22 09:00:00 AM,36.531,16.0,,,,
92,01/14/22 09:30:00 AM,36.531,10.0,,,,
93,01/14/22 10:00:00 AM,36.338,25.0,,,,
94,01/14/22 10:30:00 AM,36.145,16.0,,,,
95,01/14/22 11:00:00 AM,36.338,29.0,,,,
96,01/14/22 11:30:00 AM,36.145,26.0,,,,
97,01/14/22 12:00:00 PM,35.951,30.0,,,,
98,01/14/22 12:30:00 PM,35.951,26.0,,,,
99,01/14/22 01:00:00 PM,36.145,25.0,,,,
100,01/14/22 01:30:00 PM,35.951,18.0,,,,
101,01/14/22 02:00:00 PM,35.951,15.0,,,,
102,01/14/22 02:30:00 PM,35.951,10.0,,,,
103,01/14/22 03:00:00 PM,35.951,8.0,,,,
104,01/14/22 03:30:00 PM,35.951,3.0,,,,
105,01/14/22 04:00:00 PM,35.951,1.0,,,,
106,01/14/22 04:30:00 PM,35.951,0.0,,,,
107,01/14/22 05:00:00 PM,35.758,0.0,,,,
108,01/14/22 05:30:00 PM,35.758,0.0,,,,
109,01/14/22 06:00:00 PM,35.564,0.0,,,,
110,01/14/22 06:30:00 PM,35.370,0.0,,,,
111,01/14/22 07:00:00 PM,35.370,0.0,,,,
112,01/14/22 07:30:00 PM,35.370,0.0,,,,
113,01/14/22 08:00:00 PM,34.981,0.0,,,,
114,01/14/22 08:30:00 PM,34.981,0.0,,,,
115,01/14/22 09:00:00 PM,35.175,0.0,,,,
116,01/14/22 09:30:00 PM,35.175,0.0,,,,
117,01/14/22 10:00:00 PM,35.175,0.0,,,,
118,01/14/22 10:30:00 PM,35.175,0.0,,,,
119,01/14/22 11:00:00 PM,35.175,0.0,,,,
120,01/14/22 11:30:00 PM,35.175,0.0,,,,
121,01/15/22 12:00:00 AM,35.175,0.0,,,,
122,01/15/22 12:30:00 AM,35.370,0.0,,,,
123,01/15/22 01:00:00 AM,35.175,0.0,,,,
124,01/15/22 01:30:00 AM,35.175,0.0,,,,
125,01/15/22 02:00:00 AM,35.370,0.0,,,,
126,01/15/22 02:30:00 AM,35.175,0.0,,,,
127,01/15/22 03:00:00 AM,35.370,0.0,,,,
128,01/15/22 03:30:00 AM,35.370,0.0,,,,
129,01/15/22 04:00:00 AM,35.370,0.0,,,,
130,01/15/22 04:30:00 AM,35.370,0.0,,,,
131,01/15/22 05:00:00 AM,35.564,0.0,,,,
132,01/15/22 05:30:00 AM,35.370,0.0,,,,
133,01/15/22 06:00:00 AM,35.564,0.0,,,,
134,01/15/22 06:30:00 AM,35.564,0.0,,,,
135,01/15/22 07:00:00 AM,35.758,0.0,,,,
136,01/15/22 07:30:00 AM,35.564,0.0,,,,
137,01/15/22 08:00:00 AM,35.175,1.0,,,,
138,01/15/22 08:30:00 AM,35.175,6.0,,,,
139,01/15/22 09:00:00 AM,35.370,9.0,,,,
140,01/15/22 09:30:00 AM,35.564,16.0,,,,
141,01/15/22 10:00:00 AM,35.564,22.0,,,,
142,01/15/22 10:30:00 AM,35.564,26.0,,,,
143,01/15/22 11:00:00 AM,35.564,18.0,,,,
144,01/15/22 11:30:00 AM,35.564,13.0,,,,
145,01/15/22 12:00:00 PM,35.564,19.0,,,,
146,01/15/22 12:30:00 PM,35.370,29.0,,,,
147,01/15/22 01:00:00 PM,35.370,27.0,,,,
148,01/15/22 01:30:00 PM,35.370,24.0,,,,
149,01/15/22 02:00:00 PM,35.564,21.0,,,,
150,01/15/22 02:30:00 PM,35.564,20.0,,,,
151,01/15/22 03:00:00 PM,35.564,12.0,,,,
152,01/15/22 03:30:00 PM,35.564,11.0,,,,
153,01/15/22 04:00:00 PM,35.370,5.0,,,,
154,01/15/22 04:30:00 PM,35.564,0.0,,,,
155,01/15/22 05:00:00 PM,35.564,0.0,,,,
156,01/15/22 05:30:00 PM,35.564,0.0,,,,
157,01/15/22 06:00:00 PM,35.564,0.0,,,,
158,01/15/22 06:30:00 PM,35.564,0.0,,,,
159,01/15/22 07:00:00 PM,35.564,0.0,,,,
160,01/15/22 07:30:00 PM,35.758,0.0,,,,
161,01/15/22 08:00:00 PM,35.951,0.0,,,,
162,01/15/22 08:30:00 PM,35.951,0.0,,,,
163,01/15/22 09:00:00 PM,35.951,0.0,,,,
164,01/15/22 09:30:00 PM,35.951,0.0,,,,
165,01/15/22 10:00:00 PM,35.951,0.0,,,,
166,01/15/22 10:30:00 PM,35.951,0.0,,,,
167,01/15/22 11:00:00 PM,35.951,0.0,,,,
168,01/15/22 11:30:00 PM,36.145,0.0,,,,
169,01/16/22 12:00:00 AM,36.145,0.0,,,,
170,01/16/22 12:30:00 AM,35.951,0.0,,,,
171,01/16/22 01:00:00 AM,35.951,0.0,,,,
172,01/16/22 01:30:00 AM,36.145,0.0,,,,
173,01/16/22 02:00:00 AM,35.951,0.0,,,,
174,01/16/22 02:30:00 AM,36.145,0.0,,,,
175,01/16/22 03:00:00 AM,36.145,0.0,,,,
176,01/16/22 03:30:00 AM,35.758,0.0,,,,
177,01/16/22 04:00:00 AM,36.145,0.0,,,,
178,01/16/22 04:30:00 AM,36.145,0.0,,,,
179,01/16/22 05:00:00 AM,36.145,0.0,,,,
180,01/16/22 05:30:00 AM,36.145,0.0,,,,
181,01/16/22 06:00:00 AM,35.951,0.0,,,,
182,01/16/22 06:30:00 AM,35.951,0.0,,,,
183,01/16/22 07:00:00 AM,35.951,0.0,,,,
184,01/16/22 07:30:00 AM,35.951,0.0,,,,
185,01/16/22 08:00:00 AM,35.758,2.0,,,,
186,01/16/22 08:30:00 AM,35.758,9.0,,,,
187,01/16/22 09:00:00 AM,35.758,13.0,,,,
188,01/16/22 09:30:00 AM,35.758,26.0,,,,
189,01/16/22 10:00:00 AM,35.951,33.0,,,,
190,01/16/22 10:30:00 AM,35.758,23.0,,,,
191,01/16/22 11:00:00 AM,35.758,25.0,,,,
192,01/16/22 11:30:00 AM,35.758,21.0,,,,
193,01/16/22 12:00:00 PM,35.758,28.0,,,,
194,01/16/22 12:30:00 PM,35.564,24.0,,,,
195,01/16/22 01:00:00 PM,35.758,21.0,,,,
196,01/16/22 01:30:00 PM,35.758,23.0,,,,
197,01/16/22 02:00:00 PM,35.758,15.0,,,,
198,01/16/22 02:30:00 PM,35.758,8.0,,,,
199,01/16/22 03:00:00 PM,35.758,9.0,,,,
200,01/16/22 03:30:00 PM,35.758,2.0,,,,
201,01/16/22 04:00:00 PM,35.758,0.0,,,,
202,01/16/22 04:30:00 PM,35.758,0.0,,,,
203,01/16/22 05:00:00 PM,35.758,0.0,,,,
204,01/16/22 05:30:00 PM,35.564,0.0,,,,
205,01/16/22 06:00:00 PM,35.758,0.0,,,,
206,01/16/22 06:30:00 PM,35.564,0.0,,,,
207,01/16/22 07:00:00 PM,35.564,0.0,,,,
208,01/16/22 07:30:00 PM,35.564,0.0,,,,
209,01/16/22 08:00:00 PM,35.564,0.0,,,,
210,01/16/22 08:30:00 PM,35.370,0.0,,,,
211,01/16/22 09:00:00 PM,35.370,0.0,,,,
212,01/16/22 09:30:00 PM,35.370,0.0,,,,
213,01/16/22 10:00:00 PM,35.370,0.0,,,,
214,01/16/22 10:30:00 PM,35.564,0.0,,,,
215,01/16/22 11:00:00 PM,35.564,0.0,,,,
216,01/16/22 11:30:00 PM,35.564,0.0,,,,
217,01/17/22 12:00:00 AM,35.758,0.0,,,,
218,01/17/22 12:30:00 AM,35.758,0.0,,,,
219,01/17/22 01:00:00 AM,35.758,0.0,,,,
220,01/17/22 01:30:00 AM,35.758,0.0,,,,
221,01/17/22 02:00:00 AM,35.758,0.0,,,,
222,01/17/22 02:30:00 AM,35.564,0.0,,,,
223,01/17/22 03:00:00 AM,35.564,0.0,,,,
224,01/17/22 03:30:00 AM,35.564,0.0,,,,
225,01/17/22 04:00:00 AM,35.564,0.0,,,,
226,01/17/22 04:30:00 AM,35.758,0.0,,,,
227,01/17/22 05:00:00 AM,35.758,0.0,,,,
228,01/17/22 05:30:00 AM,35.951,0.0,,,,
229,01/17/22 06:00:00 AM,35.758,0.0,,,,
230,01/17/22 06:30:00 AM,35.951,0.0,,,,
231,01/17/22 07:00:00 AM,35.758,0.0,,,,
232,01/17/22 07:30:00 AM,35.758,0.0,,,,
233,01/17/22 08:00:00 AM,35.758,0.0,,,,
234,01/17/22 08:30:00 AM,35.758,1.0,,,,
235,01/17/22 09:00:00 AM,35.758,3.0,,,,
236,01/17/22 09:30:00 AM,35.758,5.0,,,,
237,01/17/22 10:00:00 AM,35.758,9.0,,,,
238,01/17/22 10:30:00 AM,35.758,15.0,,,,
239,01/17/22 11:00:00 AM,35.758,26.0,,,,
240,01/17/22 11:30:00 AM,35.758,31.0,,,,
241,01/17/22 12:00:00 PM,35.951,28.0,,,,
242,01/17/22 12:30:00 PM,35.951,35.0,,,,
243,01/17/22 01:00:00 PM,35.951,29.0,,,,
244,01/17/22 01:30:00 PM,35.951,55.0,,,,
245,01/17/22 02:00:00 PM,36.145,48.0,,,,
246,01/17/22 02:30:00 PM,36.145,34.0,,,,
247,01/17/22 03:00:00 PM,35.951,13.0,,,,
248,01/17/22 03:30:00 PM,35.951,12.0,,,,
249,01/17/22 04:00:00 PM,35.951,2.0,,,,
250,01/17/22 04:30:00 PM,35.951,1.0,,,,
251,01/17/22 05:00:00 PM,35.951,0.0,,,,
252,01/17/22 05:30:00 PM,35.951,0.0,,,,
253,01/17/22 06:00:00 PM,35.951,0.0,,,,
254,01/17/22 06:30:00 PM,35.758,0.0,,,,
255,01/17/22 07:00:00 PM,35.564,0.0,,,,
256,01/17/22 07:30:00 PM,35.564,0.0,,,,
257,01/17/22 08:00:00 PM,35.564,0.0,,,,
258,01/17/22 08:30:00 PM,35.564,0.0,,,,
259,01/17/22 09:00:00 PM,35.564,0.0,,,,
260,01/17/22 09:30:00 PM,35.564,0.0,,,,
261,01/17/22 10:00:00 PM,35.564,0.0,,,,
262,01/17/22 10:30:00 PM,35.564,0.0,,,,
263,01/17/22 11:00:00 PM,35.564,0.0,,,,
264,01/17/22 11:30:00 PM,35.564,0.0,,,,
265,01/18/22 12:00:00 AM,35.564,0.0,,,,
266,01/18/22 12:30:00 AM,35.564,0.0,,,,
267,01/18/22 01:00:00 AM,35.564,0.0,,,,
268,01/18/22 01:30:00 AM,35.758,0.0,,,,
269,01/18/22 02:00:00 AM,35.758,0.0,,,,
270,01/18/22 02:30:00 AM,35.758,0.0,,,,
271,01/18/22 03:00:00 AM,35.758,0.0,,,,
272,01/18/22 03:30:00 AM,35.758,0.0,,,,
273,01/18/22 04:00:00 AM,35.758,0.0,,,,
274,01/18/22 04:30:00 AM,35.758,0.0,,,,
275,01/18/22 05:00:00 AM,35.758,0.0,,,,
276,01/18/22 05:30:00 AM,35.758,0.0,,,,
277,01/18/22 06:00:00 AM,35.758,0.0,,,,
278,01/18/22 06:30:00 AM,35.758,0.0,,,,
279,01/18/22 07:00:00 AM,35.758,0.0,,,,
280,01/18/22 07:30:00 AM,35.758,0.0,,,,
281,01/18/22 08:00:00 AM,35.951,3.0,,,,
282,01/18/22 08:30:00 AM,35.758,9.0,,,,
283,01/18/22 09:00:00 AM,35.951,17.0,,,,
284,01/18/22 09:30:00 AM,35.758,15.0,,,,
285,01/18/22 10:00:00 AM,35.951,36.0,,,,
286,01/18/22 10:30:00 AM,35.951,28.0,,,,
287,01/18/22 11:00:00 AM,35.951,37.0,,,,
288,01/18/22 11:30:00 AM,35.951,32.0,,,,
289,01/18/22 12:00:00 PM,35.951,34.0,,,,
290,01/18/22 12:30:00 PM,35.951,51.0,,,,
291,01/18/22 01:00:00 PM,35.951,75.0,,,,
292,01/18/22 01:30:00 PM,36.145,64.0,,,,
293,01/18/22 02:00:00 PM,36.145,52.0,,,,
294,01/18/22 02:30:00 PM,36.145,44.0,,,,
295,01/18/22 03:00:00 PM,36.145,19.0,,,,
296,01/18/22 03:30:00 PM,36.145,25.0,,,,
297,01/18/22 04:00:00 PM,35.951,6.0,,,,
298,01/18/22 04:30:00 PM,35.951,1.0,,,,
299,01/18/22 05:00:00 PM,35.758,0.0,,,,
300,01/18/22 05:30:00 PM,35.758,0.0,,,,
301,01/18/22 06:00:00 PM,35.564,0.0,,,,
302,01/18/22 06:30:00 PM,35.370,0.0,,,,
303,01/18/22 07:00:00 PM,35.951,0.0,,,,
304,01/18/22 07:30:00 PM,35.951,0.0,,,,
305,01/18/22 08:00:00 PM,35.758,0.0,,,,
306,01/18/22 08:30:00 PM,35.758,0.0,,,,
307,01/18/22 09:00:00 PM,35.758,0.0,,,,
308,01/18/22 09:30:00 PM,35.758,0.0,,,,
309,01/18/22 10:00:00 PM,35.564,0.0,,,,
310,01/18/22 10:30:00 PM,35.564,0.0,,,,
311,01/18/22 11:00:00 PM,35.370,0.0,,,,
312,01/18/22 11:30:00 PM,35.370,0.0,,,,
313,01/19/22 12:00:00 AM,35.564,0.0,,,,
314,01/19/22 12:30:00 AM,35.564,0.0,,,,
315,01/19/22 01:00:00 AM,35.564,0.0,,,,
316,01/19/22 01:30:00 AM,35.564,0.0,,,,
317,01/19/22 02:00:00 AM,35.758,0.0,,,,
318,01/19/22 02:30:00 AM,35.758,0.0,,,,
319,01/19/22 03:00:00 AM,35.758,0.0,,,,
320,01/19/22 03:30:00 AM,35.758,0.0,,,,
321,01/19/22 04:00:00 AM,35.758,0.0,,,,
322,01/19/22 04:30:00 AM,35.951,0.0,,,,
323,01/19/22 05:00:00 AM,35.951,0.0,,,,
324,01/19/22 05:30:00 AM,35.951,0.0,,,,
325,01/19/22 06:00:00 AM,36.145,0.0,,,,
326,01/19/22 06:30:00 AM,36.145,0.0,,,,
327,01/19/22 07:00:00 AM,36.145,0.0,,,,
328,01/19/22 07:30:00 AM,36.145,0.0,,,,
329,01/19/22 08:00:00 AM,36.145,3.0,,,,
330,01/19/22 08:30:00 AM,36.145,14.0,,,,
331,01/19/22 09:00:00 AM,36.145,23.0,,,,
332,01/19/22 09:30:00 AM,36.145,35.0,,,,
333,01/19/22 10:00:00 AM,36.145,42.0,,,,
334,01/19/22 10:30:00 AM,36.145,50.0,,,,
335,01/19/22 11:00:00 AM,36.145,47.0,,,,
336,01/19/22 11:30:00 AM,36.145,24.0,,,,
337,01/19/22 12:00:00 PM,36.145,45.0,,,,
338,01/19/22 12:30:00 PM,36.338,56.0,,,,
339,01/19/22 01:00:00 PM,36.338,55.0,,,,
340,01/19/22 01:30:00 PM,36.338,52.0,,,,
341,01/19/22 02:00:00 PM,36.145,45.0,,,,
342,01/19/22 02:30:00 PM,36.145,36.0,,,,
343,01/19/22 03:00:00 PM,36.145,15.0,,,,
344,01/19/22 03:30:00 PM,36.145,14.0,,,,
345,01/19/22 04:00:00 PM,36.145,2.0,,,,
346,01/19/22 04:30:00 PM,35.951,1.0,,,,
347,01/19/22 05:00:00 PM,35.951,0.0,,,,
348,01/19/22 05:30:00 PM,35.951,0.0,,,,
349,01/19/22 06:00:00 PM,36.145,0.0,,,,
350,01/19/22 06:30:00 PM,36.145,0.0,,,,
351,01/19/22 07:00:00 PM,36.145,0.0,,,,
352,01/19/22 07:30:00 PM,35.951,0.0,,,,
353,01/19/22 08:00:00 PM,36.145,0.0,,,,
354,01/19/22 08:30:00 PM,36.145,0.0,,,,
355,01/19/22 09:00:00 PM,36.145,0.0,,,,
356,01/19/22 09:30:00 PM,36.145,0.0,,,,
357,01/19/22 10:00:00 PM,36.145,0.0,,,,
358,01/19/22 10:30:00 PM,36.145,0.0,,,,
359,01/19/22 11:00:00 PM,36.145,0.0,,,,
360,01/19/22 11:30:00 PM,36.338,0.0,,,,
361,01/20/22 12:00:00 AM,36.338,0.0,,,,
362,01/20/22 12:30:00 AM,36.338,0.0,,,,
363,01/20/22 01:00:00 AM,36.338,0.0,,,,
364,01/20/22 01:30:00 AM,36.338,0.0,,,,
365,01/20/22 02:00:00 AM,36.338,0.0,,,,
366,01/20/22 02:30:00 AM,36.338,0.0,,,,
367,01/20/22 03:00:00 AM,36.338,0.0,,,,
368,01/20/22 03:30:00 AM,36.338,0.0,,,,
369,01/20/22 04:00:00 AM,36.338,0.0,,,,
370,01/20/22 04:30:00 AM,36.338,0.0,,,,
371,01/20/22 05:00:00 AM,36.338,0.0,,,,
372,01/20/22 05:30:00 AM,36.338,0.0,,,,
373,01/20/22 06:00:00 AM,36.338,0.0,,,,
374,01/20/22 06:30:00 AM,36.338,0.0,,,,
375,01/20/22 07:00:00 AM,36.338,0.0,,,,
376,01/20/22 07:30:00 AM,36.338,0.0,,,,
377,01/20/22 08:00:00 AM,36.338,2.0,,,,
378,01/20/22 08:30:00 AM,36.338,11.0,,,,
379,01/20/22 09:00:00 AM,36.338,19.0,,,,
380,01/20/22 09:30:00 AM,36.338,28.0,,,,
381,01/20/22 10:00:00 AM,36.338,36.0,,,,
382,01/20/22 10:30:00 AM,36.338,43.0,,,,
383,01/20/22 11:00:00 AM,36.338,41.0,,,,
384,01/20/22 11:30:00 AM,36.338,15.0,,,,
385,01/20/22 12:00:00 PM,36.338,40.0,,,,
386,01/20/22 12:30:00 PM,36.338,49.0,,,,
387,01/20/22 01:00:00 PM,36.531,50.0,,,,
388,01/20/22 01:30:00 PM,36.531,47.0,,,,
389,01/20/22 02:00:00 PM,36.531,41.0,,,,
390,01/20/22 02:30:00 PM,36.338,33.0,,,,
391,01/20/22 03:00:00 PM,36.338,14.0,,,,
392,01/20/22 03:30:00 PM,36.338,13.0,,,,
393,01/20/22 04:00:00 PM,36.338,2.0,,,,
394,01/20/22 04:30:00 PM,36.338,0.0,,,,
395,01/20/22 05:00:00 PM,36.145,0.0,,,,
396,01/20/22 05:30:00 PM,36.145,0.0,,,,
397,01/20/22 06:00:00 PM,35.951,0.0,,,,
398,01/20/22 06:30:00 PM,35.951,0.0,,,,
399,01/20/22 07:00:00 PM,35.951,0.0,,,,
400,01/20/22 07:30:00 PM,36.145,0.0,,,,
401,01/20/22 08:00:00 PM,35.951,0.0,,,,
402,01/20/22 08:30:00 PM,35.951,0.0,,,,
403,01/20/22 09:00:00 PM,35.951,0.0,,,,
404,01/20/22 09:30:00 PM,35.951,0.0,,,,
405,01/20/22 10:00:00 PM,35.951,0.0,,,,
406,01/20/22 10:30:00 PM,35.951,0.0,,,,
407,01/20/22 11:00:00 PM,35.951,0.0,,,,
408,01/20/22 11:30:00 PM,35.951,0.0,,,,
409,01/21/22 12:00:00 AM,35.951,0.0,,,,
410,01/21/22 12:30:00 AM,35.951,0.0,,,,
411,01/21/22 01:00:00 AM,35.951,0.0,,,,
412,01/21/22 01:30:00 AM,35.951,0.0,,,,
413,01/21/22 02:00:00 AM,35.951,0.0,,,,
414,01/21/22 02:30:00 AM,35.951,0.0,,,,
415,01/21/22 03:00:00 AM,36.145,0.0,,,,
416,01/21/22 03:30:00 AM,36.145,0.0,,,,
417,01/21/22 04:00:00 AM,36.145,0.0,,,,
418,01/21/22 04:30:00 AM,36.145,0.0,,,,
419,01/21/22 05:00:00 AM,36.145,0.0,,,,
420,01/21/22 05:30:00 AM,36.145,0.0,,,,
421,01/21/22 06:00:00 AM,36.145,0.0,,,,
422,01/21/22 06:30:00 AM,36.145,0.0,,,,
423,01/21/22 07:00:00 AM,36.145,0.0,,,,
424,01/21/22 07:30:00 AM,36.145,0.0,,,,
425,01/21/22 08:00:00 AM,36.145,2.0,,,,
426,01/21/22 08:30:00 AM,36.145,10.0,,,,
427,01/21/22 09:00:00 AM,36.338,18.0,,,,
428,01/21/22 09:30:00 AM,35.758,22.0,,,,
429,01/21/22 10:00:00 AM,35.951,27.0,,,,
430,01/21/22 10:30:00 AM,35.951,34.0,,,,
431,01/21/22 11:00:00 AM,35.758,29.0,,,,
432,01/21/22 11:30:00 AM,35.758,12.0,,,,
433,01/21/22 12:00:00 PM,35.758,32.0,,,,
434,01/21/22 12:30:00 PM,35.758,39.0,,,,
435,01/21/22 01:00:00 PM,35.758,39.0,,,,
436,01/21/22 01:30:00 PM,35.758,38.0,,,,
437,01/21/22 02:00:00 PM,35.758,33.0,,,,
438,01/21/22 02:30:00 PM,35.758,29.0,,,,
439,01/21/22 03:00:00 PM,35.758,13.0,,,,
440,01/21/22 03:30:00 PM,35.758,12.0,,,,
441,01/21/22 04:00:00 PM,35.758,2.0,,,,
442,01/21/22 04:30:00 PM,35.758,0.0,,,,
443,01/21/22 05:00:00 PM,35.758,0.0,,,,
444,01/21/22 05:30:00 PM,35.758,0.0,,,,
445,01/21/22 06:00:00 PM,35.758,0.0,,,,
446,01/21/22 06:30:00 PM,35.758,0.0,,,,
447,01/21/22 07:00:00 PM,35.758,0.0,,,,
448,01/21/22 07:30:00 PM,35.564,0.0,,,,
449,01/21/22 08:00:00 PM,35.564,0.0,,,,
450,01/21/22 08:30:00 PM,35.564,0.0,,,,
451,01/21/22 09:00:00 PM,35.758,0.0,,,,
452,01/21/22 09:30:00 PM,35.758,0.0,,,,
453,01/21/22 10:00:00 PM,35.758,0.0,,,,
454,01/21/22 10:30:00 PM,35.758,0.0,,,,
455,01/21/22 11:00:00 PM,35.758,0.0,,,,
456,01/21/22 11:30:00 PM,35.758,0.0,,,,
457,01/22/22 12:00:00 AM,35.758,0.0,,,,
458,01/22/22 12:30:00 AM,35.758,0.0,,,,
459,01/22/22 01:00:00 AM,35.758,0.0,,,,
460,01/22/22 01:30:00 AM,35.758,0.0,,,,
461,01/22/22 02:00:00 AM,35.564,0.0,,,,
462,01/22/22 02:30:00 AM,35.564,0.0,,,,
463,01/22/22 03:00:00 AM,35.564,0.0,,,,
464,01/22/22 03:30:00 AM,35.370,0.0,,,,
465,01/22/22 04:00:00 AM,35.370,0.0,,,,
466,01/22/22 04:30:00 AM,35.370,0.0,,,,
467,01/22/22 05:00:00 AM,35.370,0.0,,,,
468,01/22/22 05:30:00 AM,35.175,0.0,,,,
469,01/22/22 06:00:00 AM,35.175,0.0,,,,
470,01/22/22 06:30:00 AM,35.175,0.0,,,,
471,01/22/22 07:00:00 AM,35.175,0.0,,,,
472,01/22/22 07:30:00 AM,35.370,0.0,,,,
473,01/22/22 08:00:00 AM,35.370,2.0,,,,
474,01/22/22 08:30:00 AM,35.175,9.0,,,,
475,01/22/22 09:00:00 AM,35.370,16.0,,,,
476,01/22/22 09:30:00 AM,35.564,29.0,,,,
