Wavelength Scan - Scanning,,,,,,,,,,,
633.5,0.0752,0.0514,0.0391,0.0479,0.0208,0.0573,0.0308,0.0251,0.0149,0.0103,-0.0003
634,0.0755,0.0517,0.0394,0.0483,0.021,0.0576,0.0309,0.0252,0.0148,0.0104,-0.0003
634.5,0.0758,0.0519,0.0397,0.0487,0.0211,0.0578,0.031,0.0253,0.0148,0.0104,-0.0003
635,0.0761,0.0523,0.0401,0.0493,0.0212,0.058,0.031,0.0254,0.0148,0.0105,-0.0003
635.5,0.0765,0.0526,0.0404,0.0499,0.0215,0.0583,0.0312,0.0256,0.015,0.0106,-0.0003
636,0.0768,0.053,0.0408,0.0504,0.0216,0.0586,0.0312,0.0257,0.0151,0.0106,-0.0003
636.5,0.0773,0.0535,0.0412,0.0511,0.0217,0.0589,0.0314,0.0259,0.0152,0.0107,-0.0003
637,0.0778,0.0538,0.0416,0.0518,0.0218,0.0593,0.0315,0.0261,0.0153,0.0109,-0.0003
637.5,0.0784,0.0543,0.0422,0.0527,0.0221,0.0598,0.0317,0.0262,0.0154,0.011,-0.0003
638,0.0791,0.0547,0.0426,0.0534,0.0222,0.0601,0.0318,0.0264,0.0155,0.0112,-0.0003
638.5,0.0798,0.0553,0.0431,0.0542,0.0224,0.0606,0.032,0.0267,0.0156,0.0113,-0.0003
639,0.0806,0.056,0.0437,0.0551,0.0226,0.0611,0.0321,0.0269,0.0157,0.0114,-0.0003
639.5,0.0813,0.0566,0.0442,0.056,0.0227,0.0615,0.0324,0.027,0.0157,0.0116,-0.0003
640,0.0822,0.0572,0.0449,0.0569,0.0227,0.0621,0.0325,0.0273,0.0159,0.0117,-0.0003
640.5,0.0833,0.058,0.0457,0.0581,0.0226,0.0627,0.0327,0.0276,0.016,0.0119,-0.0003
641,0.0844,0.0588,0.0464,0.0592,0.0225,0.0632,0.033,0.0279,0.0162,0.012,-0.0003
641.5,0.0859,0.0599,0.0474,0.0607,0.0223,0.0641,0.0332,0.0283,0.0165,0.0123,-0.0003
642,0.0871,0.0607,0.0482,0.0618,0.0221,0.0648,0.0335,0.0287,0.0168,0.0125,-0.0004
642.5,0.0883,0.0615,0.049,0.0631,0.0219,0.0655,0.0337,0.029,0.017,0.0126,-0.0004
643,0.0901,0.0627,0.0501,0.0647,0.0217,0.0666,0.0341,0.0295,0.0174,0.0129,-0.0004
643.5,0.0917,0.0639,0.0512,0.0663,0.0216,0.0676,0.0344,0.03,0.0177,0.0131,-0.0004
644,0.0938,0.0653,0.0525,0.0683,0.0215,0.069,0.0348,0.0306,0.0181,0.0134,-0.0003
644.5,0.0958,0.0667,0.0538,0.0699,0.0215,0.0702,0.0352,0.0312,0.0184,0.0137,-0.0003
645,0.0978,0.068,0.055,0.0717,0.0217,0.0714,0.0356,0.0317,0.0187,0.014,-0.0003
645.5,0.1003,0.0696,0.0564,0.0738,0.0219,0.0729,0.0362,0.0323,0.0191,0.0143,-0.0004
646,0.1027,0.0712,0.0578,0.0758,0.0222,0.0743,0.0366,0.033,0.0195,0.0146,-0.0004
646.5,0.1052,0.0728,0.0592,0.0779,0.0226,0.0758,0.0371,0.0336,0.0199,0.0149,-0.0004
647,0.1084,0.0749,0.061,0.0804,0.0231,0.0777,0.0377,0.0345,0.0204,0.0153,-0.0004
647.5,0.1114,0.0768,0.0626,0.0827,0.0236,0.0794,0.0383,0.0352,0.0208,0.0156,-0.0004
648,0.115,0.079,0.0646,0.0854,0.0242,0.0815,0.0389,0.0361,0.0213,0.0161,-0.0003
648.5,0.1181,0.0809,0.0662,0.0877,0.0247,0.0832,0.0395,0.0368,0.0217,0.0165,-0.0003
649,0.1217,0.083,0.0681,0.0903,0.0253,0.0852,0.0403,0.0378,0.0222,0.0169,-0.0003
649.5,0.1263,0.0856,0.0703,0.0934,0.026,0.0877,0.0411,0.0388,0.0227,0.0173,-0.0003
650,0.1303,0.0879,0.0723,0.0961,0.0266,0.09,0.0418,0.0397,0.0232,0.0178,-0.0003
650.5,0.1354,0.0906,0.0748,0.0994,0.0273,0.0929,0.0427,0.041,0.0238,0.0183,-0.0003
651,0.1397,0.0929,0.0769,0.1022,0.0281,0.0953,0.0435,0.0421,0.0244,0.0189,-0.0003
651.5,0.1441,0.0952,0.0789,0.1049,0.0287,0.0977,0.0443,0.0431,0.0248,0.0193,-0.0004
652,0.1501,0.0981,0.0817,0.1085,0.0296,0.1009,0.0452,0.0444,0.0254,0.02,-0.0003
652.5,0.1553,0.1007,0.0841,0.1117,0.0304,0.1037,0.0461,0.0457,0.0259,0.0205,-0.0004
653,0.1606,0.1032,0.0866,0.1149,0.0312,0.1066,0.047,0.047,0.0265,0.021,-0.0004
653.5,0.1674,0.1063,0.0896,0.1188,0.0323,0.1102,0.0481,0.0485,0.0271,0.0217,-0.0003
654,0.1729,0.1088,0.0921,0.122,0.0331,0.1132,0.0491,0.0498,0.0277,0.0223,-0.0004
654.5,0.1795,0.1117,0.0949,0.1258,0.0342,0.1168,0.0502,0.0514,0.0282,0.0229,-0.0004
655,0.1856,0.1145,0.0975,0.1292,0.0351,0.1201,0.0512,0.0529,0.0289,0.0236,-0.0003
655.5,0.1919,0.1172,0.1002,0.1326,0.0361,0.1235,0.0523,0.0544,0.0295,0.0242,-0.0004
656,0.1994,0.1205,0.1033,0.1367,0.0373,0.1275,0.0536,0.0561,0.0301,0.025,-0.0004
656.5,0.2055,0.123,0.1058,0.1399,0.0382,0.1308,0.0546,0.0576,0.0307,0.0256,-0.0004
657,0.2127,0.1259,0.1088,0.1436,0.0394,0.1347,0.0557,0.0592,0.0313,0.0264,-0.0004
657.5,0.2184,0.1281,0.1111,0.1465,0.0403,0.1378,0.0566,0.0605,0.0317,0.0269,-0.0004
658,0.2246,0.1305,0.1135,0.1496,0.0413,0.1411,0.0576,0.0618,0.0322,0.0276,-0.0004
658.5,0.2318,0.1332,0.1164,0.1531,0.0424,0.145,0.0587,0.0634,0.0328,0.0283,-0.0004
659,0.2375,0.1353,0.1187,0.1559,0.0433,0.1481,0.0596,0.0647,0.0333,0.0289,-0.0004
659.5,0.2438,0.1375,0.1211,0.1588,0.0443,0.1516,0.0606,0.0661,0.0338,0.0294,-0.0004
660,0.2488,0.1392,0.1231,0.1611,0.0451,0.1543,0.0614,0.0672,0.0342,0.03,-0.0004
660.5,0.2533,0.1407,0.1247,0.1631,0.0458,0.1567,0.0621,0.0681,0.0345,0.0304,-0.0004
661,0.2587,0.1425,0.1267,0.1654,0.0467,0.1596,0.0629,0.0692,0.0348,0.0309,-0.0004
661.5,0.2627,0.1436,0.1282,0.1669,0.0473,0.1618,0.0635,0.07,0.0351,0.0313,-0.0004
662,0.2669,0.1447,0.1296,0.1684,0.0481,0.1641,0.064,0.0709,0.0353,0.0316,-0.0004
662.5,0.2696,0.1454,0.1305,0.1693,0.0485,0.1656,0.0644,0.0715,0.0355,0.0319,-0.0003
663,0.2719,0.1457,0.1312,0.17,0.0489,0.1667,0.0645,0.072,0.0356,0.0321,-0.0003
663.5,0.2738,0.1459,0.1316,0.1703,0.0491,0.1678,0.0646,0.0724,0.0356,0.0322,-0.0004
664,0.2749,0.1458,0.1317,0.1702,0.0494,0.1683,0.0646,0.0726,0.0355,0.0322,-0.0004
664.5,0.2753,0.1454,0.1315,0.1697,0.0494,0.1685,0.0646,0.0726,0.0355,0.0322,-0.0004
665,0.275,0.1447,0.131,0.1688,0.0494,0.1682,0.0645,0.0726,0.0353,0.0321,-0.0004
665.5,0.2741,0.1439,0.1304,0.1677,0.0493,0.1676,0.0643,0.0723,0.0351,0.0319,-0.0004
666,0.2723,0.1424,0.1294,0.1658,0.0491,0.1665,0.064,0.0718,0.0348,0.0317,-0.0004
666.5,0.27,0.1409,0.1281,0.1639,0.0487,0.1652,0.0634,0.0712,0.0345,0.0313,-0.0004
667,0.2665,0.1387,0.1262,0.1611,0.0481,0.1632,0.0628,0.0701,0.0341,0.0309,-0.0005
667.5,0.2629,0.1365,0.1243,0.1583,0.0475,0.1611,0.0621,0.0691,0.0337,0.0304,-0.0004
668,0.2584,0.134,0.1221,0.1552,0.0467,0.1586,0.0613,0.068,0.0332,0.0299,-0.0005
668.5,0.2528,0.131,0.1194,0.1512,0.0458,0.1554,0.0602,0.0665,0.0326,0.0292,-0.0004
669,0.2475,0.1283,0.1168,0.1476,0.0449,0.1524,0.0592,0.0651,0.0319,0.0286,-0.0004
669.5,0.2404,0.1246,0.1134,0.1429,0.0438,0.1483,0.0579,0.0634,0.0311,0.0278,-0.0005
670,0.2342,0.1216,0.1104,0.1388,0.0428,0.1447,0.0567,0.0618,0.0304,0.027,-0.0004
670.5,0.2272,0.1182,0.107,0.1343,0.0416,0.1407,0.0554,0.06,0.0295,0.0262,-0.0005
671,0.2185,0.1141,0.1029,0.1288,0.0402,0.1358,0.0538,0.0579,0.0285,0.0252,-0.0004
671.5,0.2118,0.1107,0.0997,0.1246,0.0391,0.132,0.0525,0.0562,0.0277,0.0245,-0.0004
672,0.2035,0.1067,0.0958,0.1193,0.0378,0.1272,0.051,0.0541,0.0267,0.0235,-0.0004
672.5,0.1962,0.1031,0.0924,0.1148,0.0366,0.123,0.0496,0.0523,0.0259,0.0227,-0.0004
673,0.1875,0.0988,0.0883,0.1094,0.0351,0.118,0.048,0.0503,0.0249,0.0216,-0.0005
673.5,0.1798,0.095,0.0848,0.1046,0.0338,0.1136,0.0466,0.0485,0.0241,0.0208,-0.0005
674,0.172,0.0913,0.0811,0.0999,0.0324,0.1091,0.0451,0.0467,0.0232,0.0199,-0.0005
674.5,0.1635,0.0873,0.0772,0.0947,0.0311,0.1043,0.0436,0.0447,0.0223,0.019,-0.0004
675,0.1566,0.0839,0.0739,0.0904,0.0298,0.1002,0.0424,0.0431,0.0216,0.0182,-0.0005
675.5,0.1478,0.0797,0.0699,0.0852,0.0285,0.0953,0.0409,0.0411,0.0207,0.0172,-0.0004
676,0.1408,0.0764,0.0666,0.0809,0.0272,0.0913,0.0397,0.0395,0.0199,0.0164,-0.0005
676.5,0.1338,0.0731,0.0634,0.0767,0.0261,0.0872,0.0385,0.038,0.0192,0.0157,-0.0004
677,0.1254,0.0692,0.0596,0.0717,0.0247,0.0825,0.0371,0.0361,0.0184,0.0148,-0.0004
677.5,0.1193,0.0663,0.0568,0.0681,0.0237,0.0789,0.0359,0.0347,0.0176,0.014,-0.0005
678,0.1124,0.0631,0.0537,0.0639,0.0225,0.0748,0.0346,0.0333,0.0169,0.0133,-0.0005
678.5,0.1063,0.0603,0.051,0.0602,0.0215,0.0713,0.0335,0.0319,0.0162,0.0126,-0.0005
679,0.0995,0.0572,0.0479,0.0561,0.0204,0.0673,0.0322,0.0305,0.0154,0.0119,-0.0005
679.5,0.094,0.0549,0.0454,0.0528,0.0194,0.0641,0.0312,0.0292,0.0148,0.0112,-0.0005
680,0.0884,0.0525,0.0429,0.0495,0.0185,0.0609,0.0302,0.028,0.0142,0.0106,-0.0005
680.5,0.0826,0.05,0.0402,0.046,0.0175,0.0575,0.0291,0.0267,0.0135,0.01,-0.0005
681,0.0782,0.0481,0.0381,0.0433,0.0168,0.0549,0.0282,0.0257,0.0131,0.0095,-0.0005
681.5,0.0725,0.0456,0.0355,0.04,0.0159,0.0516,0.0271,0.0243,0.0124,0.0089,-0.0005
682,0.0682,0.0437,0.0335,0.0376,0.0153,0.0492,0.0263,0.0234,0.012,0.0084,-0.0005
682.5,0.0642,0.0421,0.0316,0.0353,0.0147,0.0468,0.0256,0.0224,0.0115,0.008,-0.0005
683,0.0595,0.0403,0.0296,0.0328,0.014,0.0441,0.0248,0.0212,0.0109,0.0075,-0.0005
683.5,0.0563,0.039,0.0281,0.031,0.0135,0.0422,0.0241,0.0204,0.0105,0.0071,-0.0005
684,0.0528,0.0376,0.0266,0.029,0.0129,0.0402,0.0234,0.0195,0.01,0.0068,-0.0005
684.5,0.0498,0.0362,0.0253,0.0274,0.0124,0.0384,0.0229,0.0188,0.0095,0.0064,-0.0005
685,0.0466,0.0347,0.0238,0.0255,0.0119,0.0366,0.0223,0.018,0.0091,0.0061,-0.0005
685.5,0.0441,0.0336,0.0228,0.0241,0.0114,0.0351,0.0218,0.0174,0.0087,0.0057,-0.0005
686,0.0418,0.0325,0.0218,0.0227,0.011,0.0337,0.0213,0.0169,0.0085,0.0055,-0.0005
686.5,0.0394,0.0313,0.0209,0.0214,0.0106,0.0324,0.0208,0.0163,0.0082,0.0053,-0.0005
687,0.0377,0.0305,0.0201,0.0203,0.0103,0.0314,0.0205,0.0159,0.008,0.0051,-0.0005
687.5,0.0356,0.0292,0.0191,0.019,0.0099,0.0301,0.02,0.0153,0.0077,0.0048,-0.0005
688,0.034,0.0284,0.0183,0.018,0.0097,0.0291,0.0197,0.0149,0.0075,0.0046,-0.0005
688.5,0.0322,0.0274,0.0175,0.017,0.0093,0.0281,0.0193,0.0143,0.0073,0.0044,-0.0005
689,0.031,0.0267,0.0168,0.0162,0.0091,0.0273,0.019,0.0138,0.0071,0.0043,-0.0005
689.5,0.0299,0.026,0.0162,0.0155,0.0088,0.0266,0.0187,0.0134,0.007,0.0041,-0.0005
690,0.0287,0.0253,0.0155,0.0147,0.0086,0.0259,0.0185,0.013,0.0069,0.004,-0.0005
690.5,0.0277,0.0248,0.015,0.0141,0.0084,0.0253,0.0182,0.0127,0.0069,0.0039,-0.0005
691,0.0266,0.0242,0.0144,0.0134,0.0082,0.0246,0.018,0.0123,0.0068,0.0037,-0.0005
691.5,0.0257,0.0236,0.014,0.0129,0.008,0.0241,0.0178,0.012,0.0068,0.0036,-0.0005
692,0.0246,0.0229,0.0137,0.0123,0.0078,0.0235,0.0176,0.0117,0.0068,0.0035,-0.0005
692.5,0.0239,0.0223,0.0134,0.0118,0.0076,0.0231,0.0174,0.0115,0.0068,0.0035,-0.0005
693,0.0231,0.0217,0.013,0.0113,0.0075,0.0227,0.0172,0.0113,0.0068,0.0033,-0.0005
693.5,0.0224,0.0212,0.0128,0.0109,0.0074,0.0223,0.017,0.0111,0.0068,0.0032,-0.0006
694,0.0218,0.021,0.0125,0.0105,0.0073,0.0219,0.0169,0.0109,0.0068,0.0032,-0.0005
694.5,0.0211,0.0208,0.0122,0.0101,0.0073,0.0215,0.0167,0.0107,0.0067,0.0031,-0.0006
695,0.0205,0.0206,0.0121,0.0098,0.0072,0.0212,0.0167,0.0106,0.0067,0.0031,-0.0005
695.5,0.0199,0.0204,0.0118,0.0093,0.0072,0.0209,0.0165,0.0104,0.0067,0.003,-0.0006
696,0.0194,0.0204,0.0116,0.0089,0.0071,0.0207,0.0164,0.0102,0.0068,0.0029,-0.0006
696.5,0.0187,0.0203,0.0112,0.0084,0.0071,0.0203,0.0162,0.0101,0.0069,0.0028,-0.0006
697,0.0182,0.0202,0.011,0.0081,0.0071,0.0201,0.0161,0.01,0.007,0.0028,-0.0006
697.5,0.0177,0.02,0.0108,0.0077,0.0071,0.0199,0.016,0.0099,0.0071,0.0027,-0.0006
698,0.0172,0.0196,0.0104,0.0073,0.0072,0.0197,0.0159,0.0098,0.0072,0.0027,-0.0006
698.5,0.0168,0.0194,0.0102,0.0071,0.0075,0.0195,0.0159,0.0097,0.0073,0.0027,-0.0006
699,0.0164,0.0189,0.01,0.0068,0.0079,0.0192,0.0158,0.0095,0.0073,0.0026,-0.0006
699.5,0.016,0.0187,0.0098,0.0066,0.008,0.0191,0.0157,0.0094,0.0074,0.0026,-0.0006
700,0.0156,0.0184,0.0096,0.0064,0.0081,0.0188,0.0156,0.0093,0.0074,0.0026,-0.0005
700.5,0.0153,0.0178,0.0094,0.0062,0.0079,0.0186,0.0155,0.0092,0.0074,0.0026,-0.0006
701,0.015,0.0174,0.0092,0.0061,0.0078,0.0185,0.0154,0.0092,0.0074,0.0026,-0.0005
701.5,0.0148,0.017,0.0091,0.006,0.0077,0.0183,0.0154,0.0092,0.0074,0.0025,-0.0005
702,0.0146,0.0167,0.009,0.0059,0.0075,0.0181,0.0154,0.0092,0.0075,0.0025,-0.0005
702.5,0.0144,0.0167,0.0089,0.0058,0.0072,0.018,0.0152,0.0091,0.0076,0.0025,-0.0006
703,0.0142,0.0166,0.0087,0.0056,0.007,0.0178,0.0151,0.009,0.0077,0.0024,-0.0006
703.5,0.014,0.0164,0.0086,0.0055,0.0068,0.0178,0.0151,0.009,0.0077,0.0023,-0.0006
704,0.0139,0.0165,0.0085,0.0054,0.0067,0.0176,0.015,0.0089,0.0077,0.0023,-0.0006
704.5,0.0137,0.0164,0.0083,0.0052,0.0066,0.0175,0.0149,0.0089,0.0077,0.0022,-0.0006
705,0.0137,0.0163,0.0083,0.0051,0.0064,0.0174,0.0149,0.0088,0.0077,0.0022,-0.0006
705.5,0.0135,0.016,0.0082,0.005,0.0064,0.0172,0.0148,0.0087,0.0077,0.0022,-0.0005
706,0.0134,0.0158,0.008,0.0049,0.0062,0.017,0.0147,0.0086,0.0076,0.0021,-0.0006
706.5,0.0133,0.016,0.0079,0.0047,0.0061,0.0168,0.0146,0.0084,0.0076,0.0021,-0.0006
707,0.0131,0.0163,0.0079,0.0045,0.0061,0.0165,0.0145,0.0083,0.0076,0.002,-0.0006
707.5,0.013,0.0166,0.0078,0.0045,0.0061,0.0164,0.0145,0.0082,0.0076,0.002,-0.0005
708,0.0128,0.0168,0.0078,0.0043,0.0059,0.0163,0.0144,0.0081,0.0075,0.0019,-0.0006
708.5,0.0127,0.017,0.0077,0.0042,0.0058,0.0161,0.0144,0.008,0.0074,0.0019,-0.0006
709,0.0125,0.0171,0.0077,0.0041,0.0055,0.016,0.0143,0.008,0.0074,0.0018,-0.0006
709.5,0.0124,0.0169,0.0077,0.004,0.0052,0.0158,0.0142,0.0078,0.0073,0.0017,-0.0006
710,0.0124,0.0166,0.0076,0.0039,0.0048,0.0156,0.0142,0.0078,0.0072,0.0017,-0.0006
710.5,0.0123,0.0163,0.0076,0.0038,0.0046,0.0155,0.0141,0.0077,0.0071,0.0017,-0.0006
711,0.0122,0.0161,0.0075,0.0038,0.0045,0.0154,0.0141,0.0076,0.007,0.0017,-0.0006
711.5,0.0121,0.0158,0.0075,0.0037,0.0045,0.0152,0.0141,0.0076,0.0068,0.0016,-0.0006
