Wavelength Scan - Scanning,,,,,,,,,,,
634.5,0.0152,0.038,0.0957,0.0411,0.0393,0.028,0.0515,0.0487,0.0222,0.0595,0.0027
635,0.0154,0.0382,0.0969,0.0411,0.0393,0.0283,0.0517,0.0488,0.0222,0.0599,0.0026
635.5,0.0155,0.0384,0.098,0.0411,0.0392,0.0285,0.052,0.0489,0.0221,0.0603,0.0027
636,0.0157,0.0386,0.0991,0.0411,0.0392,0.0288,0.0521,0.0491,0.0221,0.0607,0.0026
636.5,0.0158,0.0389,0.1005,0.0412,0.0392,0.0291,0.0525,0.0492,0.022,0.0612,0.0027
637,0.0161,0.0393,0.1019,0.0412,0.0392,0.0295,0.0528,0.0494,0.0221,0.0618,0.0027
637.5,0.0163,0.0397,0.1038,0.0412,0.0392,0.0299,0.0531,0.0497,0.0221,0.0625,0.0027
638,0.0165,0.04,0.1055,0.0413,0.0393,0.0303,0.0534,0.0499,0.0221,0.0632,0.0027
638.5,0.0167,0.0405,0.1074,0.0414,0.0392,0.0308,0.0538,0.0502,0.022,0.0638,0.0027
639,0.017,0.041,0.1096,0.0415,0.0393,0.0313,0.0543,0.0505,0.022,0.0648,0.0027
639.5,0.0171,0.0415,0.1116,0.0416,0.0393,0.0318,0.0547,0.0507,0.022,0.0655,0.0027
640,0.0174,0.042,0.114,0.0417,0.0394,0.0324,0.0552,0.0511,0.0221,0.0665,0.0027
640.5,0.0177,0.0428,0.117,0.0419,0.0394,0.0331,0.0559,0.0516,0.0221,0.0677,0.0027
641,0.018,0.0435,0.1197,0.042,0.0394,0.0338,0.0564,0.052,0.0221,0.0688,0.0027
641.5,0.0183,0.0444,0.1233,0.0422,0.0395,0.0347,0.0573,0.0525,0.0222,0.0703,0.0027
642,0.0186,0.0453,0.1264,0.0423,0.0395,0.0354,0.058,0.053,0.0222,0.0716,0.0027
642.5,0.019,0.0461,0.1295,0.0425,0.0396,0.0363,0.0587,0.0535,0.0222,0.0729,0.0027
643,0.0193,0.0474,0.1339,0.0428,0.0397,0.0374,0.0598,0.0542,0.0223,0.0748,0.0026
643.5,0.0197,0.0485,0.1379,0.043,0.0397,0.0385,0.0607,0.0548,0.0223,0.0765,0.0026
644,0.0202,0.0501,0.1429,0.0434,0.0399,0.0399,0.062,0.0557,0.0224,0.0787,0.0026
644.5,0.0206,0.0515,0.1474,0.0437,0.04,0.0411,0.0631,0.0565,0.0225,0.0807,0.0026
645,0.0211,0.0529,0.152,0.044,0.0401,0.0423,0.0643,0.0573,0.0226,0.0827,0.0026
645.5,0.0215,0.0548,0.1576,0.0444,0.0402,0.0439,0.0658,0.0583,0.0227,0.0852,0.0026
646,0.0221,0.0566,0.1629,0.0448,0.0404,0.0455,0.0673,0.0593,0.0228,0.0877,0.0026
646.5,0.0226,0.0586,0.1684,0.0452,0.0405,0.0471,0.0689,0.0603,0.0229,0.0903,0.0027
647,0.0232,0.0611,0.1753,0.0457,0.0407,0.0492,0.0709,0.0617,0.023,0.0934,0.0026
647.5,0.0238,0.0634,0.1814,0.0461,0.0408,0.0511,0.0727,0.0629,0.0231,0.0963,0.0026
648,0.0245,0.0662,0.1885,0.0468,0.0411,0.0533,0.075,0.0644,0.0233,0.0998,0.0026
648.5,0.025,0.0686,0.1944,0.0472,0.0413,0.0553,0.0769,0.0656,0.0235,0.1028,0.0026
649,0.0257,0.0714,0.2013,0.0478,0.0415,0.0575,0.0792,0.0671,0.0236,0.1062,0.0026
649.5,0.0265,0.0751,0.2096,0.0486,0.0418,0.0604,0.0821,0.069,0.0239,0.1105,0.0026
650,0.0272,0.0783,0.2166,0.0492,0.042,0.0629,0.0846,0.0706,0.0241,0.1141,0.0026
650.5,0.028,0.0824,0.2252,0.05,0.0424,0.0661,0.0879,0.0727,0.0243,0.1188,0.0026
651,0.0287,0.0859,0.2323,0.0506,0.0426,0.0687,0.0906,0.0744,0.0245,0.1227,0.0026
651.5,0.0294,0.0895,0.2393,0.0514,0.043,0.0715,0.0934,0.0762,0.0248,0.1267,0.0026
652,0.0304,0.0944,0.2485,0.0524,0.0434,0.0751,0.0973,0.0787,0.025,0.132,0.0026
652.5,0.0312,0.0987,0.2564,0.0533,0.0437,0.0784,0.1007,0.0808,0.0253,0.1366,0.0026
653,0.032,0.1032,0.2644,0.0542,0.0441,0.0817,0.1042,0.083,0.0256,0.1414,0.0026
653.5,0.033,0.1088,0.2739,0.0552,0.0445,0.0857,0.1086,0.0857,0.0259,0.1472,0.0026
654,0.0338,0.1135,0.2817,0.0561,0.0448,0.0891,0.1122,0.088,0.0262,0.1521,0.0026
654.5,0.0348,0.1192,0.2909,0.0574,0.0453,0.0933,0.1167,0.0909,0.0265,0.1579,0.0026
655,0.0357,0.1245,0.299,0.0583,0.0457,0.0971,0.1208,0.0934,0.0268,0.1632,0.0026
655.5,0.0366,0.1299,0.3072,0.0594,0.0462,0.101,0.125,0.096,0.0271,0.1687,0.0026
656,0.0377,0.1366,0.317,0.0607,0.0467,0.1057,0.1302,0.0992,0.0275,0.1753,0.0026
656.5,0.0385,0.142,0.3249,0.0618,0.0471,0.1095,0.1344,0.1018,0.0278,0.1806,0.0025
657,0.0396,0.1485,0.3339,0.063,0.0477,0.1141,0.1395,0.1049,0.0282,0.1869,0.0026
657.5,0.0404,0.1538,0.3411,0.064,0.0481,0.1178,0.1436,0.1074,0.0285,0.192,0.0026
658,0.0413,0.1594,0.3486,0.0651,0.0485,0.1217,0.148,0.1101,0.0288,0.1973,0.0025
658.5,0.0423,0.1662,0.3574,0.0664,0.0491,0.1264,0.1532,0.1132,0.0292,0.2036,0.0026
659,0.043,0.1715,0.3643,0.0674,0.0495,0.1301,0.1574,0.1157,0.0295,0.2086,0.0026
659.5,0.0439,0.1776,0.3716,0.0685,0.0499,0.1342,0.162,0.1184,0.0298,0.2141,0.0025
660,0.0446,0.1824,0.3774,0.0694,0.0503,0.1375,0.1658,0.1206,0.0301,0.2185,0.0025
660.5,0.0451,0.1868,0.3824,0.0702,0.0506,0.1404,0.1691,0.1226,0.0303,0.2223,0.0025
661,0.0458,0.1921,0.3881,0.0711,0.0511,0.144,0.1731,0.1248,0.0306,0.2267,0.0025
661.5,0.0463,0.1963,0.3922,0.0719,0.0514,0.1466,0.1763,0.1267,0.0308,0.2301,0.0025
662,0.0468,0.2006,0.3961,0.0727,0.0517,0.1494,0.1795,0.1284,0.031,0.2335,0.0025
662.5,0.047,0.2035,0.3982,0.0731,0.0519,0.1512,0.1816,0.1295,0.0311,0.2355,0.0025
663,0.0472,0.206,0.3997,0.0735,0.0521,0.1527,0.1834,0.1304,0.0312,0.2371,0.0025
663.5,0.0473,0.2084,0.4003,0.0738,0.0523,0.154,0.185,0.1311,0.0313,0.2382,0.0025
664,0.0472,0.2098,0.3998,0.074,0.0523,0.1547,0.1859,0.1315,0.0313,0.2386,0.0025
664.5,0.0471,0.2109,0.3981,0.0741,0.0524,0.1551,0.1864,0.1315,0.0313,0.2383,0.0025
665,0.0467,0.2111,0.3954,0.0739,0.0523,0.1548,0.1863,0.1311,0.0312,0.2372,0.0025
665.5,0.0464,0.2108,0.3921,0.0737,0.0523,0.1542,0.1857,0.1305,0.0311,0.2356,0.0025
666,0.0458,0.2098,0.3869,0.0732,0.0521,0.153,0.1844,0.1294,0.0309,0.233,0.0025
666.5,0.0452,0.2083,0.3815,0.0727,0.0519,0.1515,0.1829,0.1282,0.0307,0.2302,0.0025
667,0.0443,0.2058,0.3739,0.072,0.0516,0.1492,0.1803,0.1263,0.0304,0.226,0.0025
667.5,0.0435,0.203,0.3663,0.0712,0.0514,0.1468,0.1777,0.1244,0.0302,0.2217,0.0025
668,0.0425,0.1996,0.3576,0.0703,0.0511,0.1439,0.1745,0.1221,0.0299,0.2167,0.0025
668.5,0.0414,0.1952,0.3471,0.0691,0.0507,0.1402,0.1705,0.1193,0.0295,0.2106,0.0025
669,0.0403,0.1911,0.3374,0.0681,0.0503,0.1368,0.1667,0.1168,0.0292,0.205,0.0025
669.5,0.0389,0.1854,0.3249,0.0667,0.0498,0.1323,0.1616,0.1133,0.0287,0.1976,0.0025
670,0.0378,0.1805,0.3143,0.0655,0.0493,0.1284,0.1572,0.1104,0.0283,0.1913,0.0025
670.5,0.0365,0.175,0.3025,0.0641,0.0488,0.124,0.1523,0.1071,0.0279,0.1842,0.0025
671,0.0349,0.1682,0.2883,0.0625,0.0482,0.1186,0.1462,0.1031,0.0273,0.1757,0.0025
671.5,0.0337,0.1629,0.2776,0.0612,0.0477,0.1144,0.1415,0.1001,0.0269,0.1693,0.0025
672,0.0323,0.1563,0.2645,0.0597,0.0471,0.1094,0.1357,0.0963,0.0264,0.1614,0.0024
672.5,0.031,0.1506,0.2531,0.0583,0.0467,0.1049,0.1307,0.0931,0.026,0.1545,0.0025
673,0.0295,0.1438,0.2398,0.0567,0.046,0.0996,0.1247,0.0892,0.0255,0.1464,0.0025
673.5,0.0283,0.1378,0.2284,0.0553,0.0455,0.0951,0.1196,0.086,0.025,0.1395,0.0024
674,0.027,0.1317,0.217,0.0539,0.045,0.0905,0.1143,0.0826,0.0245,0.1326,0.0024
674.5,0.0257,0.1252,0.2047,0.0524,0.0444,0.0855,0.1087,0.0791,0.0241,0.1252,0.0024
675,0.0246,0.1199,0.195,0.0513,0.0439,0.0815,0.1041,0.0763,0.0237,0.1193,0.0024
675.5,0.0233,0.1132,0.1829,0.0498,0.0434,0.0765,0.0985,0.0728,0.0232,0.1119,0.0025
676,0.0222,0.1079,0.1733,0.0486,0.0429,0.0726,0.094,0.07,0.0228,0.1062,0.0024
676.5,0.0212,0.1025,0.1638,0.0474,0.0424,0.0686,0.0895,0.0672,0.0224,0.1004,0.0024
677,0.02,0.0963,0.153,0.0461,0.0419,0.064,0.0843,0.0641,0.0219,0.0938,0.0024
677.5,0.0191,0.0916,0.145,0.045,0.0415,0.0607,0.0805,0.0617,0.0216,0.089,0.0024
678,0.0182,0.0865,0.1363,0.0439,0.041,0.057,0.0762,0.0592,0.0212,0.0837,0.0024
678.5,0.0173,0.082,0.1287,0.043,0.0406,0.0537,0.0726,0.0569,0.0209,0.0792,0.0024
679,0.0164,0.0768,0.1203,0.0418,0.0401,0.0501,0.0684,0.0545,0.0205,0.0741,0.0024
679.5,0.0157,0.0728,0.1137,0.041,0.0397,0.0472,0.0652,0.0525,0.0202,0.0701,0.0024
680,0.0149,0.0686,0.1071,0.04,0.0393,0.0443,0.0619,0.0505,0.0198,0.0661,0.0024
680.5,0.0142,0.0643,0.1004,0.0391,0.0389,0.0413,0.0585,0.0485,0.0195,0.0621,0.0024
681,0.0136,0.061,0.0953,0.0384,0.0386,0.039,0.056,0.047,0.0193,0.059,0.0024
681.5,0.013,0.057,0.089,0.0375,0.0382,0.0362,0.0528,0.0452,0.019,0.0553,0.0024
682,0.0124,0.0538,0.0843,0.0368,0.0379,0.034,0.0504,0.0438,0.0187,0.0524,0.0024
682.5,0.0119,0.0508,0.0799,0.0362,0.0375,0.032,0.0482,0.0425,0.0185,0.0498,0.0024
683,0.0114,0.0473,0.075,0.0355,0.0372,0.0297,0.0456,0.0409,0.0182,0.0469,0.0023
683.5,0.0109,0.045,0.0715,0.035,0.0369,0.0281,0.0438,0.0399,0.018,0.0448,0.0023
684,0.0106,0.0424,0.068,0.0345,0.0367,0.0265,0.042,0.0389,0.0179,0.0428,0.0023
684.5,0.0102,0.0402,0.065,0.0341,0.0364,0.0251,0.0404,0.038,0.0177,0.041,0.0023
685,0.0099,0.0378,0.0618,0.0336,0.0362,0.0236,0.0387,0.037,0.0175,0.0391,0.0023
685.5,0.0096,0.036,0.0594,0.0333,0.036,0.0224,0.0374,0.0362,0.0174,0.0376,0.0023
686,0.0093,0.0342,0.0571,0.0329,0.0358,0.0213,0.0362,0.0356,0.0172,0.0363,0.0023
686.5,0.0091,0.0324,0.0548,0.0326,0.0356,0.0203,0.035,0.0349,0.0171,0.035,0.0024
687,0.0088,0.0311,0.0531,0.0323,0.0355,0.0194,0.034,0.0344,0.0169,0.034,0.0023
687.5,0.0086,0.0294,0.051,0.032,0.0353,0.0184,0.0329,0.0337,0.0168,0.0328,0.0023
688,0.0084,0.0281,0.0494,0.0317,0.0351,0.0176,0.032,0.0332,0.0167,0.0318,0.0023
688.5,0.0083,0.0267,0.0478,0.0315,0.0349,0.0168,0.0311,0.0328,0.0166,0.0309,0.0023
689,0.0081,0.0256,0.0465,0.0312,0.0348,0.0161,0.0303,0.0323,0.0165,0.0301,0.0023
689.5,0.008,0.0247,0.0453,0.031,0.0347,0.0155,0.0297,0.0319,0.0164,0.0295,0.0023
690,0.0079,0.0236,0.0441,0.0308,0.0346,0.0149,0.0291,0.0316,0.0163,0.0288,0.0023
690.5,0.0078,0.0228,0.0432,0.0307,0.0345,0.0144,0.0286,0.0313,0.0163,0.0283,0.0023
691,0.0077,0.0218,0.0421,0.0305,0.0343,0.0139,0.0279,0.0309,0.0162,0.0276,0.0023
691.5,0.0075,0.0211,0.0412,0.0303,0.0342,0.0134,0.0274,0.0306,0.0161,0.0271,0.0023
692,0.0074,0.0203,0.0403,0.0301,0.034,0.0129,0.0269,0.0303,0.016,0.0266,0.0023
692.5,0.0074,0.0196,0.0396,0.03,0.0339,0.0126,0.0265,0.0301,0.0159,0.0262,0.0023
693,0.0073,0.019,0.0389,0.0299,0.0339,0.0122,0.0261,0.0299,0.0159,0.0258,0.0023
693.5,0.0072,0.0185,0.0383,0.0297,0.0337,0.0119,0.0257,0.0297,0.0158,0.0255,0.0023
694,0.0072,0.0179,0.0377,0.0296,0.0337,0.0116,0.0253,0.0294,0.0158,0.0252,0.0023
694.5,0.0071,0.0174,0.0371,0.0295,0.0336,0.0113,0.025,0.0292,0.0157,0.0248,0.0023
695,0.0071,0.017,0.0367,0.0293,0.0335,0.011,0.0247,0.029,0.0157,0.0246,0.0023
695.5,0.007,0.0164,0.0361,0.0292,0.0334,0.0107,0.0244,0.0288,0.0156,0.0243,0.0023
696,0.007,0.0161,0.0357,0.0291,0.0333,0.0106,0.0241,0.0287,0.0155,0.0241,0.0023
696.5,0.0069,0.0156,0.0352,0.029,0.0332,0.0103,0.0238,0.0285,0.0155,0.0238,0.0023
697,0.0068,0.0153,0.0348,0.0289,0.0331,0.01,0.0236,0.0284,0.0154,0.0236,0.0023
697.5,0.0068,0.0149,0.0344,0.0287,0.033,0.0098,0.0234,0.0282,0.0153,0.0233,0.0023
698,0.0067,0.0145,0.0339,0.0286,0.033,0.0096,0.0231,0.028,0.0153,0.0231,0.0023
698.5,0.0067,0.0142,0.0336,0.0285,0.0329,0.0094,0.0229,0.0279,0.0153,0.0229,0.0023
699,0.0067,0.0139,0.0332,0.0284,0.0329,0.0092,0.0227,0.0277,0.0152,0.0227,0.0023
699.5,0.0066,0.0136,0.0329,0.0283,0.0328,0.009,0.0225,0.0275,0.0152,0.0226,0.0023
700,0.0066,0.0133,0.0325,0.0282,0.0328,0.0089,0.0223,0.0274,0.0152,0.0224,0.0023
700.5,0.0066,0.013,0.0322,0.0281,0.0327,0.0087,0.0221,0.0273,0.0151,0.0222,0.0023
701,0.0066,0.0128,0.032,0.0281,0.0327,0.0085,0.0219,0.0272,0.0151,0.0221,0.0023
701.5,0.0065,0.0125,0.0317,0.028,0.0326,0.0084,0.0218,0.027,0.015,0.0219,0.0023
702,0.0065,0.0123,0.0315,0.028,0.0326,0.0083,0.0216,0.0269,0.0149,0.0218,0.0023
702.5,0.0064,0.012,0.0312,0.0279,0.0325,0.0081,0.0214,0.0267,0.0149,0.0217,0.0022
703,0.0064,0.0118,0.031,0.0278,0.0325,0.008,0.0213,0.0266,0.0148,0.0216,0.0022
703.5,0.0064,0.0116,0.0307,0.0277,0.0324,0.0078,0.0211,0.0265,0.0148,0.0214,0.0022
704,0.0063,0.0114,0.0305,0.0276,0.0323,0.0077,0.0209,0.0264,0.0147,0.0212,0.0022
704.5,0.0063,0.0112,0.0303,0.0276,0.0323,0.0076,0.0208,0.0263,0.0147,0.0211,0.0023
705,0.0063,0.011,0.03,0.0275,0.0322,0.0075,0.0207,0.0262,0.0147,0.021,0.0022
705.5,0.0063,0.0108,0.0298,0.0274,0.0322,0.0073,0.0206,0.0261,0.0147,0.0208,0.0023
706,0.0064,0.0106,0.0296,0.0274,0.0322,0.0072,0.0204,0.0259,0.0146,0.0207,0.0022
706.5,0.0064,0.0105,0.0294,0.0273,0.0321,0.0071,0.0203,0.0259,0.0146,0.0206,0.0022
707,0.0063,0.0103,0.0292,0.0273,0.032,0.007,0.0202,0.0257,0.0146,0.0205,0.0022
707.5,0.0063,0.0101,0.029,0.0271,0.032,0.0069,0.02,0.0257,0.0145,0.0204,0.0022
708,0.0062,0.0099,0.0288,0.0271,0.032,0.0068,0.0199,0.0256,0.0145,0.0203,0.0022
708.5,0.0062,0.0098,0.0287,0.027,0.0319,0.0067,0.0198,0.0255,0.0144,0.0201,0.0022
709,0.0062,0.0097,0.0285,0.027,0.0319,0.0066,0.0197,0.0254,0.0144,0.02,0.0022
709.5,0.0062,0.0095,0.0284,0.0269,0.0319,0.0065,0.0196,0.0254,0.0144,0.02,0.0022
710,0.0062,0.0094,0.0282,0.0269,0.0319,0.0064,0.0195,0.0253,0.0144,0.0199,0.0022
710.5,0.0061,0.0093,0.0281,0.0268,0.0318,0.0063,0.0193,0.0252,0.0143,0.0198,0.0021
711,0.0061,0.0092,0.0279,0.0268,0.0318,0.0062,0.0193,0.0251,0.0143,0.0197,0.0022
711.5,0.0061,0.0091,0.0278,0.0268,0.0317,0.0062,0.0192,0.0251,0.0143,0.0196,0.0022
712,0.006,0.009,0.0277,0.0267,0.0317,0.0061,0.0191,0.025,0.0143,0.0195,0.0022
712.5,0.006,0.0089,0.0275,0.0267,0.0317,0.006,0.019,0.0249,0.0143,0.0195,0.0022
713,0.0059,0.0087,0.0274,0.0266,0.0316,0.006,0.0189,0.0248,0.0142,0.0194,0.0022
713.5,0.006,0.0087,0.0272,0.0266,0.0316,0.0059,0.0188,0.0248,0.0142,0.0193,0.0022
714,0.006,0.0086,0.0271,0.0265,0.0315,0.0059,0.0188,0.0247,0.0142,0.0192,0.0022
